Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
GGTLC1	2	0	No	N/A	No	1	1	1	1	0.301	1	1	1	1	1	1	1	1	1	1	0
ENAH	6	0	No	N/A	No	1	1.0	1	1	0.431	1	1	1	1	1	1	1	1	1	1	0
TLR3	7	0.98783185840708	No	N/A	No	1	0.13374566570473445	1	1	0.434	1	1	1	1	1	0.958937	1	1	1	1	0
CLPTM1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EPOR	6	0.446850393700787	No	N/A	No	1	1	1	1	0.919	1	1	1	1	1	1	1	1	1	1	0
TH	3	0.962121212121212	No	N/A	No	1	1	1	1	0.0886	1	1	1	1	1	1	1	0.103665151015972	1	1	0
OR8D4	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BEX4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HS3ST4	5	0.633771929824561	No	N/A	No	1	1	1	1	0.145	1	1	1	1	1	1	1	1	1	1	0
CLEC10A	4	0.613924050632911	No	N/A	No	1	1	1	1	0.878	1	1	1	1	1	1	1	1	1	1	0
COL8A2	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STX4	5	1	No	N/A	No	1	1.0	1	1	0.604	1	1	1	1	1	1	1	0.0164403612645478	1	1	1
SH2D2A	6	0.295739348370927	No	N/A	No	1	1	1	1	0.587	1	1	1	1	1	1	1	1	1	1	0
SLC27A1	2	0.820433436532508	No	N/A	No	1	1.0	1	1	0.465	1	1	1	1	1	1	1	1	1	1	0
EFHA1	3	0.732718894009217	No	N/A	No	1	0.24929093955427875	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABAT	7	0	No	N/A	No	1	1.0	1	1	0.818	1	1	1	1	1	1	1	1	1	1	0
SEC24D	6	0	No	N/A	No	1	0.3726843846155908	1	1	0.371	1	1	1	1	1	0.75848	1	1	1	1	0
TECR	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF343	2	0.595993322203673	No	N/A	No	1	0.48979222413490303	1	1	0.0276	1	1	1	1	1	1	1	1	1	1	1
RAB39A	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LMBR1L	5	0	No	N/A	No	1	1.0	1	1	0.715	1	1	1	1	1	1	1	1	1	1	0
GLB1	7	0	No	N/A	No	1	0.9863286262960161	1	1	0.757	1	1	1	1	1	1	1	1	1	1	0
PIGB	6	0	No	N/A	No	1	1.0	1	1	0.0917	1	1	1	1	1	1	1	1	1	1	0
C14orf183	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BTF3L4	2	0.417721518987342	No	N/A	No	1	0.5060431921875237	1	1	0.462	1	1	1	1	1	1	1	1	1	1	0
RP11-463D19.2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMCC1	7	0	No	N/A	No	1	0.31456449876596576	1	1	0.643	1	1	1	1	1	1	1	1	1	1	0
DRG2	1	0.991758241758242	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.021056448139	1	1	1
CDRT1	5	0.517287234042553	No	N/A	No	1	1	1	1	0.756	1	1	1	1	1	1	1	1	1	1	0
SMAP1	5	0.293361884368308	No	N/A	No	1	1.0	1	1	0.758	1	1	1	1	1	1	1	1	1	1	0
SMARCB1	5	0	No	Unk	Other somatic drivers in other tissues	1	0.9967568181423895	1	1	0.326	1	1	1	1	1	1	1	1	1	1	0
DDX4	5	0.609116022099447	No	N/A	No	1	1	1	1	0.662	1	1	1	1	1	1	1	1	1	1	0
IQCG	3	0.135440180586907	No	N/A	No	1	1.0	1	1	0.0349	1	1	1	1	1	1	1	1	1	1	1
P4HB	5	0.917322834645669	No	N/A	No	1	0.4321300099568381	1	1	0.851	1	1	1	1	1	1	1	1	1	1	0
TNP1	2	0	No	N/A	No	1	1	1	1	0.141	1	1	1	1	1	1	1	1	1	1	0
LSM14B	7	0	No	N/A	No	1	1.0	1	1	0.690	1	1	1	1	1	1	1	1	1	1	0
ZKSCAN2	4	0.326783867631851	No	N/A	No	1	1.0	1	1	0.783	1	1	1	1	1	1	1	1	1	1	0
RNASE3	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZDHHC12	4	0	No	N/A	No	1	1.0	1	1	0.765	1	1	1	1	1	1	1	1	1	1	0
EGFLAM	5	0.76007866273353	No	N/A	No	1	1.0	1	1	0.959	1	1	1	1	1	1	1	1	1	1	0
PCDHGA5	92	0.713211600429645	No	N/A	No	1	1	1	1	0.722	1	1	1	1	1	1	1	1	1	1	0
MYO1F	3	0.807832422586521	No	N/A	No	1	1	1	1	0.434	1	1	1	1	1	1	1	1	1	1	0
WDR85	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MKNK1	2	0.860215053763441	No	N/A	No	1	1.0	1	1	0.821	1	1	1	1	1	1	1	1	1	1	0
TMIE	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIDINS220	12	0.248447204968944	No	N/A	No	1	0.024551719518803895	1	1	0.00773	1	1	1	1	1	1	1	0.196126722037276	1	1	2
FAM219B	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0485559360922151	1	1	1
FPGT-TNNI3K	4	0.74465811965812	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCNXL3	11	0	No	N/A	No	1	1.0	1	1	0.590	1	1	1	1	1	1	1	1	1	1	0
INTS5	7	0	No	N/A	No	1	1.0	1	1	0.943	1	1	1	1	1	1	1	1	1	1	0
GRM4	3	0	No	N/A	No	1	1	1	1	0.344	1	1	1	1	1	1	1	1	1	1	0
REEP6	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ADAR	4	0	No	N/A	No	1	1.0	1	1	0.366	1	1	1	1	1	1	1	1	1	1	0
SPECC1L	15	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C2orf78	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CITED2	2	0	No	N/A	No	1	0.3726843846155908	1	1	0.631	1	1	1	1	1	1	1	1	1	1	0
PNO1	2	0.575396825396825	No	N/A	No	1	1.0	1	1	0.282	1	1	1	1	1	1	1	1	1	1	0
C6orf47	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
REPS1	2	0	No	N/A	No	1	0.5850839928672511	1	1	0.240	1	1	1	1	1	1	1	1	1	1	0
OR2F2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRIP1	5	0	No	N/A	No	1	1	1	1	0.163	1	1	1	1	1	1	1	1	1	1	0
SPAG8	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
F9	1	0.900216919739696	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HNRNPM	4	0.389041095890411	No	N/A	No	1	0.339898821222009	1	1	0.281	1	1	1	1	1	1	1	0.215405465509927	1	1	0
AASDH	6	0.916211293260474	No	N/A	No	1	0.46160765738172216	1	1	0.411	1	1	1	1	1	1	1	1	1	1	0
PLA2G7	4	0	No	N/A	No	1	0.69458374896684	1	1	0.112	1	1	1	1	1	1	1	1	1	1	0
LSM5	2	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KDM6A	16	0	No	Unk	Other somatic drivers in other tissues	1	0.004556974615712165	1	1	0.261	1	1	1	1	1	1	1	1	1	1	1
KCTD16	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C12orf56	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AKT1	23	1	Yes	OG	Missense somatic drivers in matching tissue	1	6.651262873802466e-09	1.90889720545e-08	 1.989311e-52 	0.399	1.6042948678719e-18	1	1	1	1	0.913958	3.644e-11	1.07721566712261e-32	5.87491430723018e-57	1.316943e-07	8
YIPF3	10	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GGT2	1	0.994727592267135	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CSRP1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HADH	3	0	No	N/A	No	1	0.8949205356051437	1	1	0.220	1	1	1	1	1	1	1	1	1	1	0
FAM98C	9	0	No	N/A	No	1	1.0	1	1	0.340	1	1	1	1	1	1	1	1	1	1	0
GSPT2	5	0.756369426751592	No	N/A	No	1	1.0	1	1	0.723	1	1	1	1	1	1	1	1	1	1	0
ALG14	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EDEM2	3	0.792387543252595	No	N/A	No	1	1.0	1	1	0.0663	1	1	1	1	1	1	1	1	1	1	0
C19orf77	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PNPLA4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MFSD10	9	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MFAP3L	3	0	No	N/A	No	1	1	1	1	0.185	1	1	1	1	1	1	1	1	1	1	0
OR7C2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FRMD4A	9	0.29451395572666	No	N/A	No	1	1.0	1	1	0.618	1	1	1	1	1	1	1	0.178815929206602	1	1	0
VPS13B	19	0	No	N/A	No	1	1.0	1	1	0.683	1	1	1	1	1	1	1	0.00901172594246914	1	1	1
NOP58	3	0.491493383742911	No	N/A	No	1	1.0	1	1	0.117	1	1	1	1	1	1	1	1	1	1	0
TNFRSF8	4	0	No	N/A	No	1	1	1	1	0.778	1	1	1	1	1	1	1	1	1	1	0
S100A14	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COX11	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SULF2	5	0	No	N/A	No	1	1.0	1	1	0.467	1	1	1	1	1	1	1	1	1	1	0
GRPEL1	4	0.857142857142857	No	N/A	No	1	1	1	1	0.264	1	1	1	1	1	1	1	0.122725456068491	1	1	0
ISL1	3	0.722063037249284	No	N/A	No	1	1	1	1	0.567	1	1	1	1	1	1	1	1	1	1	0
PRSS16	1	0.877431906614786	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RSPRY1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGEF7	6	0.727272727272727	No	N/A	No	1	0.49930738082590215	1	1	0.0426	1	1	1	1	1	1	1	1	1	1	1
CCDC15	4	0	No	N/A	No	1	1	1	1	0.538	1	1	1	1	1	1	1	1	1	1	0
RHOB	1	0.974489795918367	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C12orf45	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIM69	2	0	No	N/A	No	1	1	1	1	0.846	1	1	1	1	1	1	1	1	1	1	0
SOCS4	3	0	No	N/A	No	1	0.26028699140129563	1	1	0.0700	1	1	1	1	1	1	1	1	1	1	0
CCT2	5	1	No	N/A	No	1	0.07662406920099675	1	1	0.238	1	1	1	1	1	1	1	1	1	1	0
CADM2	7	0.734553775743707	No	N/A	No	1	1	1	1	0.229	1	1	1	1	1	0.925298	1	1	1	1	0
AC011475.1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AWAT1	4	0	No	N/A	No	1	1	1	1	0.334	1	1	1	1	1	1	1	1	1	1	0
FZD7	3	0.900696864111498	No	N/A	No	1	0.41195006713721516	1	1	0.0976	1	1	1	1	1	1	1	1	1	1	0
ZIM2	20	0	No	N/A	No	1	1	1	1	0.276	1	1	1	1	1	1	1	1	1	1	0
SYCE3	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TMEM86A	4	0	No	N/A	No	1	1.0	1	1	0.423	1	1	1	1	1	1	1	1	1	1	0
ZNF79	7	0.730923694779116	No	N/A	No	1	1.0	1	1	0.975	1	1	1	1	1	1	1	1	1	1	0
FAM221B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDIA5	7	0.934489402697495	No	N/A	No	1	1.0	1	1	0.393	1	1	1	1	1	1	1	1	1	1	0
TBC1D29	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PEX11B	5	0	No	N/A	No	1	1.0	1	1	0.366	1	1	1	1	1	1	1	1	1	1	0
GPRASP2	10	0	No	N/A	No	4.388323e-01	1.0	0.0377590215754	1	0.955	1	1	1	1	1	1	1	1	1	1	1
DAP3	7	0	No	N/A	No	1	1.0	1	1	0.667	1	1	1	1	1	1	1	0.189054060794367	1	1	0
CDC34	1	0.919491525423729	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KEAP1	4	0.92948717948718	Yes	TSG	Missense somatic drivers in matching tissue	1	0.4966127289234621	1	1	0.276	1	1	1	1	1	1	1	1	1	1	0
TRIM64C	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LPIN1	4	0	No	N/A	No	1	0.6253289895191326	1	1	0.658	1	1	1	1	1	1	1	0.191296044406785	1	1	0
AIFM1	3	0.872756933115824	No	N/A	No	1	1.0	1	1	0.841	1	1	1	1	1	1	1	1	1	1	0
TPP1	16	1	No	N/A	No	1	1.0	1	1	0.767	1	1	1	1	1	1	1	1	1	1	0
SHQ1	2	0.679376083188908	No	N/A	No	1	0.1720293508257359	1	1	0.953	1	1	1	1	1	1	1	1	1	1	0
CLDN6	7	0	No	N/A	No	1	1	1	1	0.608	1	1	1	1	1	1	1	1	1	1	0
ZNF587B	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NAP1L1	3	0	No	N/A	No	1	1.0	1	1	0.406	1	1	1	1	1	1	1	1	1	1	0
TUBB4B	7	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP5-1021I20.4	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCIRG1	5	0.996385542168675	No	N/A	No	1	1.0	1	1	0.757	1	1	1	1	1	1	1	1	1	1	0
LIPF	1	0.926470588235294	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AP3M2	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LRP1	32	0.961927816901408	No	N/A	No	1	0.5945497379619108	0.397418751129	1	0.337	1	1	1	1	1	0.920031	1	1	1	1	0
MYO7A	15	0.965237020316027	No	N/A	No	1	1	1	1	0.237	1	1	1	1	1	0.969212	1	1	1	1	0
ADAMTS12	12	0.369510664993726	No	N/A	No	1	1	1	1	0.525	1	1	1	1	1	1	1	1	1	1	0
WDFY2	2	0.8525	No	N/A	No	1	1.0	1	1	0.880	1	1	1	1	1	1	1	1	1	1	0
HGFAC	5	0	No	N/A	No	1	1	1	1	0.614	1	1	1	1	1	1	1	1	1	1	0
ABT1	4	0	No	N/A	No	1	0.1463020379559792	1	1	0.162	1	1	1	1	1	1	1	1	1	1	0
ACPT	1	0.81924882629108	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHGC5	12	0.707627118644068	No	N/A	No	1	1	1	1	0.661	1	1	1	1	1	1	1	1	1	1	0
ILDR2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CTC-435M10.3	11	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRKACG	3	1	No	N/A	No	1	1	1	1	0.565	1	1	1	1	1	1	1	1	1	1	0
TMPRSS3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TCF4	8	0.103492884864166	No	N/A	No	1	1.0	1	1	0.771	1	1	1	1	1	1	1	1	1	1	0
VWA5B1	5	0	No	N/A	No	1	1	1	1	0.177	1	1	1	1	1	1	1	1	1	1	0
AMMECR1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ALKBH4	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
YDJC	1	0.408668730650155	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNAT2	3	1	No	N/A	No	1	1	1	1	0.117	1	1	1	1	1	1	1	1	1	1	0
TSPAN19	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDKL2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLCO5A1	8	0	No	N/A	No	1	1	1	1	0.806	1	1	1	1	1	1	1	1	1	1	0
RASGRP2	8	0	No	N/A	No	1	1	1	1	0.309	1	1	1	1	1	1	1	1	1	1	0
EMC2	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR12D3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GAGE12J	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NXT2	2	0.736040609137056	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIOBP	12	0	No	N/A	No	1	0.802428069594232	1	1	0.746	1	1	1	1	1	1	1	0.0897858152171129	1	1	0
SORL1	4	0.734417344173442	No	N/A	No	1	1.0	1	1	0.630	1	1	1	1	1	1	1	1	1	1	0
SCG5	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ACPP	6	0.849282296650718	No	N/A	No	1	1	1	1	0.667	1	1	1	1	1	0.921086	1	1	1	1	0
DISC1	5	0	No	N/A	No	1	1.0	1	1	0.644	1	1	1	1	1	1	1	1	1	1	0
DAGLB	1	0.339285714285714	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF43	7	0.831891223733004	No	N/A	No	1	0.1944607076522995	1	1	0.179	1	1	1	1	1	1	1	1	1	1	0
FNBP1	1	0.73095623987034	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FXR2	8	0.530460624071322	No	N/A	No	1	1.0	1	1	0.0600	1	1	1	1	1	1	1	1	1	1	0
KPNB1	4	1	No	N/A	No	1	1.0	1	1	0.784	1	1	1	1	1	1	1	1	1	1	0
CHD5	16	0.483623336745138	No	N/A	No	1	1	1	1	0.924	1	1	1	1	1	1	1	1	1	1	0
TMEM81	2	0	No	N/A	No	1	1	1	1	0.303	1	1	1	1	1	1	1	1	1	1	0
TMEM126B	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OSBP2	2	0.544759825327511	No	N/A	No	1	0.7650308182275461	1	1	0.520	1	1	1	1	1	1	1	1	1	1	0
IL13RA1	1	0.805620608899297	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNE1	2	0.731707317073171	No	OG	Other somatic drivers in other tissues	1	1.0	1	1	0.308	1	1	1	1	1	1	1	1	1	1	0
TAPBPL	5	0.444444444444444	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRSS38	1	0.822085889570552	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
P2RX7	3	0	No	N/A	No	1	1	1	1	0.0550	1	1	1	1	1	1	1	1	1	1	0
FAM35A	3	0	No	N/A	No	1	0.5720302834849142	1	1	0.0561	1	1	1	1	1	1	1	1	1	1	0
KCNK6	1	0.859424920127795	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLHL15	2	0.900662251655629	No	N/A	No	1	1.0	1	1	0.423	1	1	1	1	1	1	1	1	1	1	0
NIPAL4	4	0	No	N/A	No	1	1	1	1	0.168	1	1	1	1	1	1	1	1	1	1	0
NYAP2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NFYC	5	0	No	N/A	No	1	0.9447019962412053	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PZP	9	0.991902834008097	No	N/A	No	1	1	1	1	0.0355	1	1	1	1	1	0.766756	1	1	1	1	1
ZBTB38	6	0	No	N/A	No	1	1.0	1	1	0.243	1	1	1	1	1	1	1	1	1	1	0
SSTR3	2	0	No	N/A	No	1	1	1	1	0.200	1	1	1	1	1	1	1	0.212122912263809	1	1	0
HEXDC	6	0	No	N/A	No	1	0.014227795281134596	1	1	0.618	1	1	1	1	1	1	1	1	1	1	1
NOL9	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR51A2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MRPL46	3	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DAG1	3	0	No	N/A	No	1	1.0	1	1	0.971	1	1	1	1	1	1	1	1	1	1	0
KRT8	3	0.565557729941292	No	N/A	No	1	0.8983955287683392	1	1	0.465	1	1	1	1	1	1	1	0.0680308546620416	1	1	0
SLC26A3	6	0.492146596858639	No	N/A	No	1	1	1	1	0.456	1	1	1	1	1	1	1	1	1	1	0
IYD	3	0.696245733788396	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF583	6	0.690685413005272	No	N/A	No	1	1	1	1	0.575	1	1	1	1	1	1	1	1	1	1	0
MMP11	4	0.842213114754098	No	N/A	No	1	1.0	1	1	0.638	1	1	1	1	1	1	1	1	1	1	0
FAN1	10	0.64306784660767	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.519792	1	1	1	1	0
GSTA3	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.125365443382534	1	1	0
PIGR	7	0.765706806282722	No	N/A	No	1	1	1	1	0.723	1	1	1	1	1	0.958937	1	1	1	1	0
AL096677.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CTPS2	3	0	No	N/A	No	1	1.0	1	1	0.965	1	1	1	1	1	1	1	1	1	1	0
PRMT10	6	0.368047337278107	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DAGLA	6	0	No	N/A	No	1	0.37342021234444583	1	1	0.604	1	1	1	1	1	1	1	1	1	1	0
HAVCR2	2	0.378737541528239	No	N/A	No	1	1.0	1	1	0.958	1	1	1	1	1	1	1	1	1	1	0
PRKCD	5	0	No	N/A	No	1	0.7806708714729991	1	1	0.140	1	1	1	1	1	1	1	0.115764361488057	1	1	0
GAD2	3	0	No	N/A	No	1	1	1	1	0.858	1	1	1	1	1	1	1	1	1	1	0
SLC25A30	1	0.972508591065292	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRY1	2	1	No	N/A	No	1	0.5614916188171607	1	1	0.172	1	1	1	1	1	1	1	1	1	1	0
CAPS	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CASKIN2	5	0.412645590682196	No	N/A	No	1	1.0	1	1	0.555	1	1	1	1	1	1	1	1	1	1	0
NDUFB7	1	0.992700729927007	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DEFB112	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TPH1	2	0	No	N/A	No	1	1	1	1	0.152	1	1	1	1	1	1	1	1	1	1	0
CRYGA	5	1	No	N/A	No	1	1	1	1	0.876	1	1	1	1	1	1	1	1	1	1	0
TMEM27	2	0	No	N/A	No	1	1	1	1	0.0723	1	1	1	1	1	1	1	1	1	1	0
HEATR2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KHSRP	5	0.556962025316456	No	N/A	No	1	0.8157364071065482	1	1	0.617	1	1	1	1	1	1	1	0.100106593194149	1	1	0
CDK7	3	1	No	N/A	No	1	0.6996785079018522	1	1	0.0995	1	1	1	1	1	1	1	1	1	1	0
RNF145	5	0.0793650793650794	No	N/A	No	1	0.6932791056475508	1	1	0.127	1	1	1	1	1	1	1	1	1	1	0
H2AFJ	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGAP4	7	0.287018255578093	No	N/A	No	1	1.0	1	1	0.479	1	1	1	1	1	1	1	1	1	1	0
METTL21C	3	0.920454545454545	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SSC5D	17	0.33375715193897	No	N/A	No	1	0.9935640086572406	1	 1.93216e-05 	0.970	1	1	1	1	1	1	1	1	1	1	1
SAMD12	1	0.393034825870647	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDO1	5	1	No	N/A	No	1	1	1	1	0.864	1	1	1	1	1	1	1	1	1	1	0
WDR93	7	0	No	N/A	No	1	1	1	1	0.896	1	1	1	1	1	1	1	1	1	1	0
MTMR6	3	0.869565217391304	No	N/A	No	1	1.0	1	1	0.825	1	1	1	1	1	1	1	1	1	1	0
VHLL	2	0.971223021582734	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABCD1	6	0.277852348993289	No	N/A	No	1	1.0	1	1	0.654	1	1	1	1	1	1	1	1	1	1	0
HTR2A	5	0	No	N/A	No	1	1	1	1	0.320	1	1	1	1	1	1	1	1	1	1	0
MSGN1	2	0	No	N/A	No	1	1	1	1	0.816	1	1	1	1	1	1	1	1	1	1	0
ZNF598	3	0	No	N/A	No	1	0.820492576473258	1	1	0.243	1	1	1	1	1	1	1	1	1	1	0
COL9A3	8	0.951754385964912	No	N/A	No	1	1	1	1	0.690	1	1	1	1	1	1	1	1	1	1	0
SPOP	5	0	No	Unk	Missense somatic drivers in other tissues	1	0.02942244057928784	1	1	0.851	1	1	1	1	1	1	1	1	1	1	1
SBDS	2	1	No	Unk	Other germline drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR10A6	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MIB1	8	0.791252485089463	No	N/A	No	1	1.0	1	1	0.602	1	1	1	1	1	1	1	0.000632191696716512	1	1	1
TCN2	2	0.957845433255269	No	N/A	No	1	1.0	1	1	0.798	1	1	1	1	1	1	1	1	1	1	0
ASB15	1	0.724489795918367	No	N/A	No	1	1	1	1	0.118	1	1	1	1	1	1	1	1	1	1	0
GLOD5	1	0.78125	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RUFY1	6	0.425141242937853	No	N/A	No	1	0.02015836099838972	1	1	0.342	1	1	1	1	1	1	1	1	1	1	1
GOLPH3	2	0.828859060402685	No	N/A	No	1	0.9659644077287075	1	1	0.991	1	1	1	1	1	1	1	1	1	1	0
RWDD2A	3	0.496575342465753	No	N/A	No	1	0.8612425307494236	1	1	0.0427	1	1	1	1	1	1	1	1	1	1	1
OLFML2A	5	0.418711656441718	No	N/A	No	1	0.0727776052269555	1	1	0.141	1	1	1	1	1	1	1	1	1	1	0
