Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
CECR5	1	0.650118203309693	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MMP8	1	0.948608137044968	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NETO2	3	0.487619047619048	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HIGD2A	2	0.69811320754717	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF335	7	0.26602086438152	No	N/A	No	1	0.8834278947959897	1	1	1	1	1	1	1	1	1	1	1	1	1	0
THADA	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EPB41L3	8	0.293468261269549	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0783558129979158	1	1	0
GIPC1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TBCK	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.110439459747155	1	1	0
TRIM25	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CNEP1R1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HTR3E	5	0.921161825726141	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NUDT17	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
YJEFN3	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC6A17	4	0.801925722145805	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0381090328519736	1	1	1
LTC4S	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DUSP22	1	0	No	N/A	No	1	0.1870093897952962	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT33A	3	0.316831683168317	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SYT3	1	0.51864406779661	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
WDPCP	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SARDH	1	0.954248366013072	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PARP1	4	0.958579881656805	No	N/A	No	1	0.25548848446113703	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR5K1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHST14	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF395	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.147895231874569	1	1	0
SNRNP35	1	0.366533864541833	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UPF2	3	0.772798742138365	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
INPP5K	2	0.787946428571429	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CLUL1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SF1	3	0.37147102526003	No	N/A	No	1	0.8201962679613127	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IDI2	3	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PHF15	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POTEE	5	0.348837209302326	No	N/A	No	1	1	1	 0.002322699 	6.000000e-02	1	1	1	1	1	1	1	1	1	1	1
PTPRT	12	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.513333	1	1	1	1	0
CPZ	5	0.616564417177914	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AVPR1A	3	0.930622009569378	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RGS9	5	0.635014836795252	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKIB1	2	0.465564738292011	No	N/A	No	1	0.33077220376356564	1	1	1	1	1	1	1	1	1	1	0.111902513626667	1	1	0
TUBGCP6	7	0	No	N/A	No	1	0.9050550554831414	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TTC26	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCDC88C	2	0.0784023668639053	No	N/A	No	1	0.9715720402836451	1	1	1	1	1	1	1	1	1	1	0.0852876880612646	1	1	0
BUD13	4	0	No	N/A	No	1	0.807947787920637	1	1	1	1	1	1	1	1	1	1	0.0183001260213969	1	1	1
RNASEH2A	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MACROD2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RYBP	1	0.239747634069401	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AK7	5	0	No	N/A	No	1	1	1	1	7.200000e-02	1	1	1	1	1	1	1	1	1	1	0
RPGRIP1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STYX	2	0.726457399103139	No	N/A	No	1	0.5297804135313628	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRYBA4	1	0.974489795918367	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PUS3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DTYMK	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FGFR3	4	0.908415841584158	No	Unk	Missense somatic drivers in other tissues	1	0.06439402547263645	1	1	1	1	1	1	1	1	1	1	0.193137185686537	1	1	0
KIAA0825	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EYA2	1	0.531598513011152	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IFT57	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SMEK2	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIR2DL1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TELO2	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UCK1	2	0.932624113475177	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
B3GNT4	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP1A3	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MDGA1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AZGP1	5	0.936241610738255	No	N/A	No	1	0.5836007887632523	1	1	1	1	1	1	1	1	1	1	1	1	1	0
INS	3	0.781818181818182	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FRG1	1	0.581395348837209	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HDLBP	2	0	No	N/A	No	1	0.7400906434692722	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CNTN5	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EGLN2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRTAP6-2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP9A	3	0.759312320916905	No	N/A	No	1	0.13147913632308902	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KPNA6	2	0	No	N/A	No	1	0.9849752436636715	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAP3K9	4	0.299642218246869	No	N/A	No	1	0.5671884164149792	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRKD3	4	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GSTM2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BEST4	1	0.816067653276956	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGEF40	3	0.200131665569454	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0763198461854172	1	1	0
MYO5A	2	0	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHGB6	18	0.697849462365591	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STAM2	2	0.615238095238095	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POLD4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRMT61B	1	0.70020964360587	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIM45	2	0.187931034482759	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AGTR1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC25A25	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FAM47B	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.179062479229793	1	1	0
ACSM5	4	0.98272884283247	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CBLB	1	0.465376782077393	No	TSG	Missense somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPANXN2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCL14	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR2T2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNAL	2	0.825327510917031	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RBMX	3	0.268542199488491	No	N/A	No	1	0.3908382804806982	1	1	1	1	1	1	1	1	1	1	0.123158093567145	1	1	0
SPATA9	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF157	3	0.764822134387352	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HEY2	3	0.362017804154303	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PEX19	3	0.565217391304348	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PPAN	3	0	No	N/A	No	1	0.38518447785699633	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNE2	1	0.712871287128713	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DHDH	1	0.997005988023952	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TOR2A	5	0.841121495327103	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCNH3	5	0.655586334256694	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FCRL2	5	0.372047244094488	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LRRC40	5	0.965116279069767	No	N/A	No	1	0.8301645497730311	1	1	1	1	1	1	1	1	1	1	0.221213347201719	1	1	0
MORF4L2	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.16866272804064	1	1	0
MTX1	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MSH6	7	0.848529411764706	No	Unk	Missense somatic drivers in other tissues	1	0.13124681044111403	1	1	1	1	1	1	1	1	1	1	0.0885283952857021	1	1	0
SVEP1	7	0.767572108653038	No	N/A	No	1	0.3369670675869455	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRIM73	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GRIK5	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-934B9.3	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHRNB2	2	0.952191235059761	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF695	1	0.70873786407767	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0840083804845151	1	1	0
CCDC157	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BCAR3	8	0	No	N/A	No	1	0.34946170767150647	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SREBF2	2	0.0692375109553024	No	N/A	No	1	0.26909057133583875	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZBTB39	6	0.474719101123595	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C1orf170	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLEKHG1	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GPR107	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GPLD1	2	0.321428571428571	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZKSCAN1	2	0.507992895204263	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EEPD1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0946147785245454	1	1	0
PIGG	2	0	No	N/A	No	1	0.580623960274263	1	1	1	1	1	1	1	1	1	1	0.0580717467819837	1	1	0
RP11-293I14.2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SIX5	3	0.232746955345061	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DOK5	1	0.326797385620915	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NPHP4	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APC	7	0	No	TSG	Missense somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	0.000435582592687953	1	1	1
NDUFC2-KCTD14	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP6V0A1	3	0.986873508353222	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TRABD2A	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNDBP1	2	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SYCP2	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAGEF1	1	0.742671009771987	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ANKRD42	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VRK2	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABP1	9	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SYT8	1	0.685785536159601	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HARS	6	1	No	N/A	No	1	0.8308751323468182	1	1	1	1	1	1	1	1	1	1	0.207553389266497	1	1	0
AC069368.3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OR7A5	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TSPY10	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
N4BP2L1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIF3C	2	0.501891551071879	No	N/A	No	1	0.6982350197002658	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SETBP1	4	0	No	Unk	Missense somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KAT5	3	0.666666666666667	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.221541692556823	1	1	0
HOXA3	1	0.243792325056433	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APPBP2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UBQLN3	4	0.250381679389313	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TTLL6	1	0.51290684624018	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TBX20	1	0.438478747203579	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZBTB25	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VPS13A	4	0	No	N/A	No	1	0.6476996925861472	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PTK2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CHTF18	2	0	No	N/A	No	1	0.43127722854481404	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GP1BB	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KCNH1	5	0.88675429726997	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POU5F2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PQLC1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC25A26	1	0.927007299270073	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TSNAXIP1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF184	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ITGB1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ALDH9A1	1	0.972972972972973	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CERS1	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	2.43663637030227e-06	1	1
OPN1SW	2	0.979885057471264	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF641	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TPD52	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CDH9	10	0.937896070975919	No	N/A	No	1	1	1	1	1	1	1	1	1	1	0.857828	1	1	1	1	0
GDAP2	2	0.458752515090543	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPO11	2	0.742424242424242	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP2U1	1	0.908088235294118	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF662	1	0.564159292035398	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GMPS	1	0.97979797979798	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC27A1	3	0.820433436532508	No	N/A	No	1	0.10478600289688038	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COL6A5	6	0	No	N/A	No	1	1	1	 0.0003658232 	3.420000e-01	0.423477655583599	1	1	1	1	1	1	1	1	1	1
LETM1	4	0.25575101488498	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JMJD8	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AUTS2	5	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0737734431776432	1	1	0
ARF3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF512B	8	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GSG1L	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MYL2	3	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP5I	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GTF3C6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNRC6C	7	0.0880648899188876	No	N/A	No	1	0.12654387775023235	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO33	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KIT	4	0.939549180327869	No	OG	Missense somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SYT12	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRT12	3	0.263157894736842	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ICAM5	5	0.686147186147186	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CPED1	2	0	No	N/A	No	1	0.8371889054367598	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AL356356.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAD54L2	3	0.460122699386503	No	N/A	No	1	0.5789656224541874	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RASA2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DZIP1L	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGEF35	5	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ABCC2	3	0.811650485436893	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FUT8	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-552F3.12	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KDM2B	7	0.679640718562874	No	N/A	No	1	0.961406895270771	1	1	1	1	1	1	1	1	1	1	0.000826122400034959	1	1	1
ZNF20	1	0.983082706766917	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ACSBG2	2	0.758258258258258	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CCNE1	1	0.731707317073171	No	OG	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
REM2	1	0.623529411764706	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SNX16	1	0.293604651162791	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CENPN	2	0	No	N/A	No	1	0.8371889054367598	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DAB2	3	0.246753246753247	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SNX13	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ACHE	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LHX5	1	0.497512437810945	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SERPINA3	7	0	No	N/A	No	1	0.7029005964809864	1	1	1	1	1	1	1	1	1	1	1	1	1	0
POU5F1	2	0.427777777777778	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
REPS2	2	0.165151515151515	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DFFB	3	0.964497041420118	No	N/A	No	1	0.49140706055916955	1	1	1	1	1	1	1	1	1	1	0.0498091594519199	1	1	1
LEO1	3	0.13963963963964	No	N/A	No	1	0.9103684240269708	1	1	1	1	1	1	1	1	1	1	0.172207266849695	1	1	0
PDE1C	6	0.508452535760728	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KRTAP4-16P	12	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STUB1	5	0.953795379537954	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NKG7	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FARP2	2	0.758064516129032	No	N/A	No	1	0.0820439128854032	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SCARA5	2	0.216161616161616	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VPS36	1	0.976683937823834	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF75A	2	0.557432432432432	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NID1	3	0.546110665597434	No	N/A	No	1	0.9582637588708934	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ACP6	2	0	No	N/A	No	1	0.9370782351512511	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OLIG2	1	0	No	Unk	Other somatic drivers in other tissues	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHGA5	45	0.713211600429645	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AGBL2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AFG3L2	2	0.740276035131744	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0763198461854172	1	1	0
POU3F4	1	0.454293628808864	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLEKHA7	5	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NDUFA10	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TNNT1	4	0.636690647482014	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EEF2K	2	0.47448275862069	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO16	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AP003733.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MT1F	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF334	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NPR3	4	0.896487985212569	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP4V2	1	0.923809523809524	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DNAAF3	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C19orf40	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EIF4G2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JARID2	6	0.449438202247191	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FBXO43	2	0.320621468926554	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HTR5A	7	1	No	N/A	No	1	1	1	1	2.050000e-01	1	1	1	1	1	0.903394	1	1	1	1	0
ZNF608	6	0	No	N/A	No	1	0.10976096095491811	1	1	1	1	1	1	1	1	1	1	0.170674633383924	1	1	0
