Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
BAHD1	8	0	No	N/A	No	9.823599e-01	1.0	1	1	0.752	1	1	1	1	1	1	1	1	1	1	0
PMP22	2	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LPAR5	3	0.940860215053763	No	N/A	No	1	1.0	1	1	0.663	1	1	1	1	1	1	1	1	1	1	0
LCN8	2	0.973684210526316	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SH3KBP1	8	0.451127819548872	No	N/A	No	5.878669e-01	0.8460778298645579	1	1	0.126	1	1	1	1	1	1	1	0.198590648717553	1	1	0
VPS4B	3	1	No	N/A	No	6.513315e-01	0.45243801643835047	1	1	0.193	1	1	1	1	1	1	1	1	1	1	0
RHEB	5	1	No	N/A	No	2.471748e-01	1.0	1	1	0.0237	1	1	1	1	1	1	1	1	1	1	1
HHIP	4	0.685714285714286	No	N/A	No	1	1	1	1	0.514	1	1	1	1	1	1	1	1	1	1	0
GRIN3A	46	0.776681614349776	No	N/A	No	4.466833e-01	1	1	1	0.680	1	1	1	1	1	0.904178	1	1	1	1	0
SMTN	13	0.162765957446809	No	N/A	No	1	0.9079571577021925	1	1	0.819	1	1	1	1	1	1	1	0.180001601454728	1	1	0
DHRS11	5	0	No	N/A	No	1	1.0	1	1	0.280	1	1	1	1	1	1	1	1	1	1	0
ABHD14B	4	1	No	N/A	No	7.145214e-01	1.0	1	1	0.255	1	1	1	1	1	1	1	1	1	1	0
TRIO	39	0.330319664191153	No	N/A	No	1	0.2655387201750996	1	1	0.0958	1	1	1	1	1	0.967987	1	1	1	1	0
INPP5J	10	0	No	N/A	No	6.394603e-01	1	1	1	0.491	1	1	1	1	1	1	1	1	1	1	0
ELF3	8	0	No	N/A	No	6.133788e-03	0.047637318681510894	1	1	0.243	1	1	1	1	1	1	1	1	1	1	2
SRCIN1	12	0	No	N/A	No	6.242926e-01	0.6722721636095865	1	1	0.486	1	1	1	1	1	1	1	1	1	1	0
LHFPL5	4	0	No	N/A	No	5.391405e-01	1	1	1	0.534	1	1	1	1	1	1	1	1	1	1	0
IFIT2	2	1	No	N/A	No	1	1.0	1	1	0.837	1	1	1	1	1	1	1	1	1	1	0
NCAM2	28	0.810035842293907	No	N/A	No	1	1	1	1	0.730	1	1	1	1	1	0.673361	1	1	1	1	0
ATP4A	17	1	No	N/A	No	6.220804e-01	1	1	1	0.985	1	1	1	1	1	0.849361	1	0.209556575888559	1	1	0
LRP2	86	0.934479054779807	No	N/A	No	6.584117e-01	1	1	1	0.00760	0.433601460259138	1	1	1	1	0.434966	1	0.0142158807286784	1	1	2
ITPR2	39	0.997778600518327	No	N/A	No	1.940836e-03	0.3129639313222837	1	1	0.865	1	1	1	1	1	0.924518	1	1	1	1	1
ERCC3	5	1	No	Unk	Other germline drivers in other tissues	1	1.0	1	1	0.501	1	1	1	1	1	1	1	0.159510221329082	1	1	0
CYP27C1	5	0	No	N/A	No	1	1	1	1	0.500	1	1	1	1	1	0.905925	1	1	1	1	0
PPAPDC3	4	0	No	N/A	No	5.557590e-01	1	1	1	0.186	1	1	1	1	1	1	1	1	1	1	0
KIAA1683	7	0	No	N/A	No	1	1	1	1	0.176	1	1	1	1	1	1	1	1	1	1	0
AMACR	9	0.944162436548223	No	N/A	No	9.958894e-01	0.5001830918196584	1	1	0.411	1	1	1	1	1	0.846898	1	1	1	1	0
TMEM167B	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LRIT2	17	0	No	N/A	No	9.014674e-02	1	1	1	0.0243	1	1	1	1	1	0.936477	1	1	1	1	1
HYAL3	15	0.92326139088729	No	N/A	No	1	1	1	1	0.437	1	1	1	1	1	1	1	1	1	1	0
ISY1-RAB43	3	0.416918429003021	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BOC	16	0	No	N/A	No	7.746352e-01	1.0	1	1	0.278	1	1	1	1	1	0.817598	1	1	1	1	0
PPP4C	3	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPSB1	5	0	No	N/A	No	2.753365e-01	1.0	1	1	0.262	1	1	1	1	1	1	1	1	1	1	0
RCN1	2	0	No	N/A	No	1	0.22719807967215072	1	1	0.123	1	1	1	1	1	1	1	1	1	1	0
ELAC2	5	0.130750605326877	No	N/A	No	1	0.9454205635639514	1	1	0.550	1	1	1	1	1	1	1	1	1	1	0
SLC6A4	8	0.868253968253968	No	N/A	No	3.793076e-01	1	1	1	0.0456	1	1	1	1	1	0.954508	1	1	1	1	1
USP51	17	0.648382559774965	No	N/A	No	5.816612e-01	1	1	1	0.884	1	1	1	1	1	1	1	1	1	1	0
OIP5	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PASK	18	0.333834586466165	No	N/A	No	1	1.0	0.281939728329	1	0.719	1	1	1	1	1	1	1	0.00108213345497776	1	1	1
ADTRP	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DDI1	17	0.830808080808081	No	N/A	No	4.287619e-03	1	1	1	0.667	1	1	1	1	1	1	1	1	1	1	1
STXBP4	10	0.229656419529837	No	N/A	No	1	1.0	1	1	0.0625	1	1	1	1	1	1	1	1	1	1	0
RAP1A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.052512341382662	1	1	0
TTC18	15	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAB4B	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CR1	34	0.978706307754118	No	N/A	No	1.059590e-02	1	1	 3.779259e-05 	0.187	1	1	1	1	1	0.924518	1	1	1	1	2
COL5A1	43	0.732861806311208	No	N/A	No	5.303096e-07	1	1	1	0.534	0.975394723622395	1	1	1	1	0.629636	1	1	1	1	1
TMTC2	13	0.425837320574163	No	N/A	No	1	0.8808254808311669	0.204009720262	1	0.709	0.819816808191051	1	1	1	1	0.816222	1	1	1	1	0
FAM168B	4	0	No	N/A	No	1	1.0	1	1	0.409	1	1	1	1	1	1	1	0.0345667817973701	1	1	1
SCN4B	1	0.570175438596491	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APOA4	12	0.835858585858586	No	N/A	No	9.048094e-03	1	1	1	0.791	1	1	1	1	1	0.846898	1	1	1	1	1
OSTN	4	0	No	N/A	No	5.903914e-01	1	1	1	0.606	1	1	1	1	1	1	1	1	1	1	0
SCHIP1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF732	5	0.782905982905983	No	N/A	No	1	1	1	1	0.874	1	1	1	1	1	1	1	1	1	1	0
FAM25A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DTX4	14	0.617124394184168	No	N/A	No	1	1.0	1	1	0.629	1	1	1	1	1	1	1	1	1	1	0
EIF3F	2	0	No	N/A	No	1	1.0	1	1	0.583	1	1	1	1	1	1	1	1	1	1	0
RPL41	6	0	No	N/A	No	9.538667e-02	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAD23A	2	1	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TSKU	10	0.932011331444759	No	N/A	No	9.787873e-01	1.0	0.0301408657406	1	0.952	1	1	1	1	1	1	1	1	1	1	1
GALNT11	3	0	No	N/A	No	1	1.0	1	1	0.582	1	1	1	1	1	1	1	1	1	1	0
FMR1NB	9	0	No	N/A	No	5.312083e-01	1	1	1	0.786	1	1	1	1	1	1	1	1	1	1	0
CLCA4	32	0	No	N/A	No	2.696171e-01	1	1	1	0.502	1	1	1	1	1	1	1	1	1	1	0
ANKRD45	7	0	No	N/A	No	1.392131e-01	1	1	1	0.0602	1	1	1	1	1	1	1	1	1	1	0
NID2	40	0.434909090909091	No	N/A	No	8.411577e-03	0.9001391456900126	0.453330004827	1	0.519	1	1	1	1	1	0.775825	1	1	1	1	1
KRTAP10-6	11	0	No	N/A	No	3.521863e-02	1	1	1	0.621	1	1	1	1	1	1	1	1	1	1	1
RP3-389A20.4	11	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CYP2C19	13	0.963265306122449	No	N/A	No	1	1	1	1	0.280	1	1	1	1	1	0.92874	1	1	1	1	0
ZDHHC11	8	0	No	N/A	No	1	1	1	1	0.0566	1	1	1	1	1	1	1	1	1	1	0
HECA	4	0	No	N/A	No	1	0.3336224908924173	1	1	0.0178	1	1	1	1	1	1	1	1	1	1	1
KAT8	6	0.832976445396146	No	N/A	No	1	0.913454584928373	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SND1	30	0.983516483516483	No	Unk	Other somatic drivers in other tissues	2.549978e-01	0.4835629917881389	0.242974966049	1	0.555	1	1	1	1	1	0.878345	1	0.00426626211005434	1	1	1
CDH6	44	0.937974683544304	No	N/A	No	1.343106e-02	1	1	1	0.137	1	1	1	1	1	0.921806	1	1	1	1	1
CREB3L4	5	0	No	N/A	No	1	0.4268391771401018	1	1	0.447	1	1	1	1	1	1	1	1	1	1	0
DHX58	8	1	No	N/A	No	1	1.0	1	1	0.661	1	1	1	1	1	1	1	1	1	1	0
S100A5	3	0	No	N/A	No	8.417732e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CLGN	3	0	No	N/A	No	1	1	1	1	0.713	1	1	1	1	1	1	1	1	1	1	0
ARL14EP	5	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KLHDC3	12	0.913612565445026	No	N/A	No	1	1.0	1	1	0.613	1	1	1	1	1	1	1	1	1	1	0
ZNF432	2	0.720858895705521	No	N/A	No	1	1.0	1	1	0.00169	1	1	1	1	1	1	1	1	1	1	1
SLC26A3	19	0.492146596858639	No	N/A	No	1.126243e-01	1	1	1	0.897	1	1	1	1	1	1	1	1	1	1	0
CARD9	9	0.184701492537313	No	N/A	No	1	1	1	1	0.454	1	1	1	1	1	1	1	1	1	1	0
ETV5	6	0	No	Unk	Other somatic drivers in other tissues	1	0.4985683167098974	1	1	0.609	1	1	1	1	1	1	1	1	1	1	0
CAMSAP1	12	0	No	N/A	No	1	1.0	1	1	0.841	1	1	1	1	1	1	1	1	1	1	0
AP4B1	7	0	No	N/A	No	1	0.976245378567324	1	1	0.883	1	1	1	1	1	1	1	1	1	1	0
TRIM25	7	1	No	N/A	No	1	0.1566772701557791	1	1	0.300	1	1	1	1	1	1	1	0.165230951865757	1	1	0
SSRP1	5	0.705218617771509	No	N/A	No	1	1.0	1	1	0.506	1	1	1	1	1	1	1	0.0107228056915807	1	1	1
CAMTA2	4	0.0660757453666398	No	N/A	No	1	0.8769289471055132	1	1	0.643	1	1	1	1	1	1	1	1	1	1	0
SRRM3	5	0	No	N/A	No	2.528426e-01	1	1	 0.002295918 	0.226	1	1	1	1	1	1	1	1	1	1	1
SMAGP	3	0	No	N/A	No	9.334441e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRSS12	7	0.808	No	N/A	No	1	1	1	1	0.925	1	1	1	1	1	1	1	1	1	1	0
AC006156.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC22A10	5	0.719038817005545	No	N/A	No	1	1	1	1	0.119	1	1	1	1	1	1	1	1	1	1	0
COL27A1	25	0.643010752688172	No	N/A	No	3.735291e-01	1	1	1	0.896	1	1	1	1	1	1	1	1	1	1	0
KRTAP3-1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RP11-599B13.6	7	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
C11orf82	14	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARHGEF3	10	0.650537634408602	No	N/A	No	1	0.27527966052511293	1	1	0.0605	1	1	1	1	1	0.92787	1	1	1	1	0
CGA	2	0.775862068965517	No	N/A	No	8.311176e-01	1	1	1	0.126	1	1	1	1	1	1	1	1	1	1	0
USP53	14	0	No	N/A	No	1	0.33256800238181233	1	1	0.184	1	1	1	1	1	1	1	1	1	1	0
RAP2B	2	0.972677595628415	No	N/A	No	1	1.0	1	1	0.614	1	1	1	1	1	1	1	1	1	1	0
MAGEC1	68	0.190893169877408	No	N/A	No	4.002393e-01	1	1	1	0.460	1	1	1	1	1	0.985155	1	1	1	1	0
HNF1A	5	0	No	Unk	Missense somatic drivers in other tissues	1	1.0	1	1	0.564	1	1	1	1	1	1	1	1	1	1	0
OR11H6	16	0	No	N/A	No	2.298403e-02	1	1	1	0.970	1	1	1	1	1	0.93069	1	1	1	1	1
KLHL21	4	0.953098827470687	No	N/A	No	2.446402e-01	1.0	1	1	0.753	1	1	1	1	1	1	1	1	1	1	0
DEFB131	2	0	No	N/A	No	2.942510e-01	1	1	1	0.0841	1	1	1	1	1	1	1	1	1	1	0
ZNF655	3	0	No	N/A	No	1	1.0	1	1	0.0983	1	1	1	1	1	1	1	1	1	1	0
CCDC85C	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
IGF2R	32	0.83821758329988	No	N/A	No	3.506099e-01	0.08757361568758631	1	1	0.222	1	1	1	1	1	0.936477	1	0.156160791250675	1	1	0
IFNGR2	4	0	No	N/A	No	4.436447e-01	1.0	1	1	0.940	1	1	1	1	1	1	1	1	1	1	0
KLHL11	5	0.398305084745763	No	N/A	No	9.969421e-01	1	1	1	0.501	1	1	1	1	1	1	1	1	1	1	0
DDIT4	4	0.594827586206897	No	N/A	No	2.908155e-01	0.8419845334898104	1	1	0.434	1	1	1	1	1	1	1	1	1	1	0
TNFRSF10B	5	0.302272727272727	No	N/A	No	8.778224e-01	1.0	1	1	0.423	1	1	1	1	1	1	1	1	1	1	0
SLC32A1	20	0	No	N/A	No	7.724775e-05	1	1	1	0.507	1	1	1	1	1	1	1	1	1	1	1
ATF3	12	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ECT2L	12	0	No	Unk	Missense somatic drivers in other tissues	1	1.0	1	1	0.213	1	1	1	1	1	1	1	1	1	1	0
GPR176	7	0.532038834951456	No	N/A	No	3.288822e-01	1	1	1	0.364	1	1	1	1	1	1	1	1	1	1	0
FUNDC2	7	0	No	N/A	No	1.692476e-01	0.7677972265231864	1	1	0.171	1	1	1	1	1	1	1	1	1	1	0
PIK3CG	33	0	No	N/A	No	1	1	1	1	0.996	1	1	1	1	1	0.940867	1	1	1	1	0
DGUOK	4	0.945848375451264	No	N/A	No	4.071821e-01	0.9867055334844869	1	1	0.185	1	1	1	1	1	1	1	0.173928568310729	1	1	0
MORN1	6	0	No	N/A	No	1.409920e-01	1	1	1	0.0619	1	1	1	1	1	1	1	1	1	1	0
CDH17	27	0	No	N/A	No	7.926808e-02	1	1	1	0.129	1	1	1	1	1	0.84456	1	1	1	1	0
DPP10	30	0.92125	No	N/A	No	1.833705e-01	1	1	1	0.463	1	1	1	1	1	0.964238	1	1	1	1	0
WDR83OS	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MAP3K7	10	0.531353135313531	No	N/A	No	1	1.0	1	1	0.694	1	1	1	1	1	1	1	0.0125407197999345	1	1	1
ZBTB38	6	0	No	N/A	No	1	1.0	1	1	0.685	0.465498629162533	1	1	1	1	1	1	1	1	1	0
SEMA6B	12	0.623873873873874	No	N/A	No	5.920721e-02	0.722327693674978	1	1	0.757	1	1	1	1	1	0.807203	1	1	1	1	0
HOXB7	9	0.373271889400922	No	N/A	No	1	1.0	1	1	0.501	1	1	1	1	1	1	1	1	1	1	0
CTH	2	1	No	N/A	No	1	1	1	1	0.673	1	1	1	1	1	1	1	1	1	1	0
TSLP	8	0	No	N/A	No	4.917028e-02	1	1	1	0.0173	1	1	1	1	1	1	1	1	1	1	2
C17orf102	3	0	No	N/A	No	9.284599e-01	1	1	1	0.983	1	1	1	1	1	1	1	1	1	1	0
ZFR2	7	0.34185303514377	No	N/A	No	1	1	1	1	0.309	1	1	1	1	1	1	1	1	1	1	0
IFNLR1	5	0.496153846153846	No	N/A	No	1	0.45975616363502236	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TUBB	2	0.997747747747748	No	N/A	No	1	1	1	1	0.272	1	1	1	1	1	1	1	0.142027483141574	1	1	0
UBE2U	2	0	No	N/A	No	8.082983e-01	1	1	1	0.800	1	1	1	1	1	1	1	1	1	1	0
DPCD	10	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NDRG4	7	0.723785166240409	No	N/A	No	5.639043e-01	1	1	1	0.521	1	1	1	1	1	1	1	1	1	1	0
GCC1	13	0	No	N/A	No	1	1.0	1	1	0.329	1	1	1	1	1	1	1	1	1	1	0
SNX7	7	0.29490022172949	No	N/A	No	1	0.2748112556622244	1	1	0.369	1	1	1	1	1	1	1	1	1	1	0
NEIL2	2	0	No	N/A	No	8.732472e-01	1.0	1	1	0.521	1	1	1	1	1	1	1	0.211253425757615	1	1	0
MSH3	14	0.805628847845207	No	N/A	No	1	1.0	1	1	0.179	1	1	1	1	1	0.929958	2.500e-03	0.129644876859154	1	1	1
TEX13A	15	0	No	N/A	No	8.119639e-02	1	1	1	0.195	1	1	1	1	1	1	1	1	1	1	0
CCNH	5	1	No	N/A	No	1	1.0	1	1	0.794	1	1	1	1	1	1	1	0.196013548933968	1	1	0
NUP37	3	0	No	N/A	No	5.443587e-01	1.0	1	1	0.516	1	1	1	1	1	1	1	1	1	1	0
SLCO1C1	19	0	No	N/A	No	1.287946e-01	1	1	1	0.852	1	1	1	1	1	1	1	1	1	1	0
MKRN2	4	0	No	N/A	No	1	0.5478194311335	1	1	0.780	1	1	1	1	1	1	1	0.0903923529363658	1	1	0
ELMO2	8	0	No	N/A	No	7.143238e-01	0.32454948186769034	0.0301408657406	1	0.906	0.81882231579947	1	1	1	1	1	1	1	1	1	1
KIAA1239	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FAM43A	2	0	No	N/A	No	1	0.6669963108810457	1	1	0.202	1	1	1	1	1	1	1	1	1	1	0
AC020907.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
WDR75	10	0	No	N/A	No	3.860126e-01	1.0	1	1	0.683	1	1	1	1	1	1	1	1	1	1	0
PRAP1	5	0	No	N/A	No	8.828658e-02	1	1	1	0.486	1	1	1	1	1	1	1	1	1	1	0
DNAJC2	6	0.114331723027375	No	N/A	No	1	1.0	1	1	0.0876	1	1	1	1	1	1	1	1	1	1	0
RGR	4	0.915254237288136	No	N/A	No	1	1	1	1	0.529	1	1	1	1	1	1	1	1	1	1	0
MUC20	6	0	No	N/A	No	1	0.9491764985351776	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SEPSECS	2	1	No	N/A	No	1	1.0	1	1	0.580	1	1	1	1	1	1	1	1	1	1	0
SUPT4H1	6	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNB5	7	0.893670886075949	No	N/A	No	1.795123e-01	0.32389313206454984	1	1	0.137	1	1	1	1	1	1	1	1	1	1	0
PPP2R2B	13	0	No	N/A	No	5.070398e-01	1	1	1	0.950	1	1	1	1	1	0.826273	1	1	1	1	0
CCBL2	18	0.951541850220264	No	N/A	No	1	1.0	1	1	0.231	1	1	1	1	1	1	1	1	1	1	0
DIAPH2	28	0	No	N/A	No	1	0.8555376626504161	1	1	0.715	1	1	1	1	1	0.92874	1	1	1	1	0
RBM39	4	0.59622641509434	No	N/A	No	7.534341e-01	1.0	1	1	0.505	1	1	1	1	1	1	1	1	1	1	0
HNRNPK	5	0	No	N/A	No	3.401515e-01	1.0	1	1	0.0508	1	1	1	1	1	1	1	0.212730049804615	1	1	0
SGPP1	3	0	No	N/A	No	5.931104e-01	1.0	1	1	0.430	1	1	1	1	1	1	1	1	1	1	0
CLCN5	11	0	No	N/A	No	3.346678e-01	0.12880270110218392	1	1	0.434	1	1	1	1	1	1	1	1	1	1	0
CAPN7	8	0.739237392373924	No	N/A	No	3.634840e-01	0.17415224033337315	1	1	0.343	0.8595151251455	1	1	1	1	1	1	0.0282970343882968	1	1	1
TRAF2	5	0	No	N/A	No	1	1.0	1	1	0.500	1	1	1	1	1	1	1	1	1	1	0
ZNRD1	4	0	No	N/A	No	8.229365e-01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RPS4X	2	1	No	N/A	No	1	1.0	1	1	0.570	1	1	1	1	1	1	1	1	1	1	0
MBD1	21	0	No	N/A	No	1.495407e-02	0.030742912503002318	1	1	0.204	1	1	1	1	1	1	1	1	1	1	2
SNAPC2	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRG2	3	0.527027027027027	No	N/A	No	6.152156e-01	1	1	1	0.375	1	1	1	1	1	1	1	1	1	1	0
FAM205A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RAB28	6	0.963800904977376	No	N/A	No	1	0.6756489216430793	1	1	0.652	1	1	1	1	1	1	1	1	1	1	0
TUSC5	2	0	No	N/A	No	1	1	1	1	0.158	1	1	1	1	1	1	1	1	1	1	0
RPL5	8	1	No	Unk	Missense somatic drivers in other tissues	1.842906e-02	0.10924932747159107	1	1	0.126	1	1	1	1	1	1	1	1	1	1	1
ASPH	8	0.278364116094987	No	N/A	No	1	0.6796102808971348	1	1	0.0385	1	1	1	1	1	1	1	1	1	1	1
CLC	2	1	No	N/A	No	3.451311e-01	1	1	1	0.155	1	1	1	1	1	1	1	1	1	1	0
KIF21A	27	0	No	N/A	No	1.538538e-01	4.9090052023359476e-08	0.22129056329	1	0.947	1	1	1	1	1	1	1	1	1	1	1
CCS	19	0.864963503649635	No	N/A	No	1	0.31176559744795357	1	1	0.316	1	1	1	1	1	1	1	1	1	1	0
SLC11A1	10	0.781818181818182	No	N/A	No	2.077983e-01	0.006740965299008646	0.0634165244918	1	0.320	1	1	1	1	1	1	1	1	1	1	1
KLF3	2	0.495652173913044	No	N/A	No	1	1.0	1	1	0.309	1	1	1	1	1	1	1	0.129159992665317	1	1	0
LAMB1	41	0	No	N/A	No	9.350045e-01	0.40825431140924573	0.446499745631	1	0.461	1	1	1	1	1	0.851184	1	1	1	1	0
IL36A	4	0.981012658227848	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATP8B4	26	0	No	N/A	No	6.290380e-02	1	1	1	0.220	1	1	1	1	1	1	1	1	1	1	0
ZNF182	6	0	No	N/A	No	1	0.9110049407405177	1	1	0.332	1	1	1	1	1	1	1	1	1	1	0
PCTP	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RHO	7	1	No	N/A	No	1	1	1	1	0.106	1	1	1	1	1	0.89591	1	1	1	1	0
HELB	11	0	No	N/A	No	1	1	1	1	0.147	1	1	1	1	1	1	1	0.211754567546245	1	1	0
IL1RAPL2	36	0.740524781341108	No	N/A	No	1	1	1	1	0.172	1	1	1	1	1	0.813571	1	1	1	1	0
LARP1	20	0.245338567222767	No	N/A	No	8.496302e-03	0.0010768230152045377	1	1	0.242	1	1	1	1	1	1	1	0.154459727670044	1	1	2
OR1J4	8	0	No	N/A	No	2.846691e-01	1	1	1	0.0389	1	1	1	1	1	1	1	1	1	1	1
SOLH	8	0.311233885819521	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
KDM4B	3	0	No	N/A	No	1	1.0	1	1	0.729	1	1	1	1	1	1	1	1	1	1	0
AL121963.1	8	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PLEKHA6	14	0	No	N/A	No	5.112051e-01	1.0	0.281939728329	1	0.793	1	1	1	1	1	1	1	1	1	1	0
COQ2	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
L3MBTL2	2	0.765957446808511	No	N/A	No	1	0.7491388884226442	1	1	0.332	1	1	1	1	1	1	1	1	1	1	0
ARMC1	4	0	No	N/A	No	6.522339e-01	1.0	1	1	0.775	1	1	1	1	1	1	1	0.185658775121352	1	1	0
TLR6	11	1	No	N/A	No	3.614220e-02	1	1	1	0.966	1	1	1	1	1	1	1	1	1	1	1
TOMM6	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RBBP8	7	0	No	N/A	No	1	0.8605053337161973	0.0634165244918	 0.001152306 	0.443	1	1	1	1	1	1	1	1	1	1	1
CCDC151	5	0	No	N/A	No	1	1	1	1	0.177	1	1	1	1	1	1	1	1	1	1	0
SSX7	5	0	No	N/A	No	1	1	1	1	0.157	1	1	1	1	1	1	1	1	1	1	0
JMJD4	3	0.552915766738661	No	N/A	No	7.358813e-01	1.0	1	1	0.753	1	1	1	1	1	1	1	1	1	1	0
NANOG	2	0.291803278688525	No	N/A	No	1	1	1	1	0.377	1	1	1	1	1	1	1	0.20576559812197	1	1	0
LILRA6	23	0	No	N/A	No	9.751289e-01	1	1	1	0.196	1	1	1	1	1	0.92934	1	1	1	1	0
PCDH15	115	0.631578947368421	No	N/A	No	6.145824e-03	1	1	1	0.601	1	1	1	1	1	0.851184	1	1	1	1	1
DPPA5	3	0	No	N/A	No	4.887434e-01	1	1	1	0.777	1	1	1	1	1	1	1	1	1	1	0
PKNOX1	5	0.155963302752294	No	N/A	No	4.568844e-01	1.0	1	1	0.0961	1	1	1	1	1	1	1	1	1	1	0
NSUN2	15	0.508474576271186	No	N/A	No	3.463486e-01	0.16121632979294834	0.281939728329	1	0.0661	1	1	1	1	1	0.952325	1	0.167527770929479	1	1	0
NECAP1	4	0.483636363636364	No	N/A	No	1	1.0	1	1	0.821	1	1	1	1	1	1	1	0.136864681293261	1	1	0
IKBIP	4	0	No	N/A	No	1	0.5241495801643576	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HCAR3	4	0.875968992248062	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BRWD3	39	0.345726970033296	No	N/A	No	6.355484e-01	1.0	0.340936354367	1	0.884	1	1	1	1	1	1	1	1	1	1	0
ALPK3	12	0	No	N/A	No	1	1.0	1	1	0.512	1	1	1	1	1	1	1	1	1	1	0
KRT76	5	0.457680250783699	No	N/A	No	1	1	1	1	0.801	1	1	1	1	1	1	1	0.154459727670044	1	1	0
NPEPL1	3	0.908221797323136	No	N/A	No	1	1.0	1	1	0.0810	1	1	1	1	1	1	1	1	1	1	0
KIAA1551	26	0	No	N/A	No	1	1.0	0.400941883297	1	1	1	1	1	1	1	1	1	0.191398046396397	1	1	0
TRIM67	10	0.121328224776501	No	N/A	No	6.181970e-01	1	1	1	0.235	1	1	1	1	1	1	1	1	1	1	0
ZDHHC16	5	0	No	N/A	No	7.930027e-01	0.7333695144198876	1	1	0.860	1	1	1	1	1	1	1	0.0937036737386884	1	1	0
KRTAP1-4	25	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UTRN	34	0.197786192834256	No	N/A	No	8.458495e-01	0.6257259177248379	1	1	0.265	1	1	1	1	1	1	1	0.00940386860893805	1	1	1
RP11-389E17.1	5	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ARL15	2	0.872549019607843	No	N/A	No	8.404780e-01	0.5879711666521144	1	1	0.177	1	1	1	1	1	1	1	1	1	1	0
