Gene	NPat	Coverage	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
DISP1	5	0	No	N/A	No	1	1.0	1	1	0.737	1	1	1	1	1	1	1	1	1	1	0
CD4	2	0.993449781659389	No	N/A	No	1	1.0	1	1	0.923	1	1	1	1	1	1	1	1	1	1	0
TNKS1BP1	7	0	No	N/A	No	1	0.8141473924665946	1	1	0.332	1	1	1	1	1	1	1	0.0897103533194974	1	1	0
HS3ST4	1	0.633771929824561	No	N/A	No	1	1	1	1	0.383	1	1	1	1	1	1	1	1	1	1	0
KRTAP10-2	1	0	No	N/A	No	1	1	1	1	0.878	1	1	1	1	1	1	1	1	1	1	0
TLR5	5	0	No	N/A	No	8.742780e-01	0.6151662035697486	1	1	0.809	1	1	1	1	1	1	1	1	1	1	0
RCSD1	3	0	No	N/A	No	8.917926e-01	0.3764237600493273	1	1	0.238	1	1	1	1	1	1	1	0.114082086502606	1	1	0
AP2M1	2	0	No	N/A	No	1	1	1	1	0.268	1	1	1	1	1	1	1	1	1	1	0
OSBP	3	0.676579925650558	No	N/A	No	7.981104e-01	0.8793836198474718	1	1	0.184	1	1	1	1	1	1	1	0.0958339707594558	1	1	0
RNPEPL1	1	0.896761133603239	No	N/A	No	1	1.0	1	1	0.884	1	1	1	1	1	1	1	1	1	1	0
GNB2L1	4	0	No	N/A	No	1	1	1	1	0.185	1	1	1	1	1	1	1	1	1	1	0
ANKRD50	2	0.48705388383485	No	N/A	No	1	1.0	1	1	0.787	1	1	1	1	1	1	1	1	1	1	0
SLC9A3R1	3	0.988826815642458	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ZNF493	7	0.81266149870801	No	N/A	No	1	1.0	0.665839508112	1	0.152	1	1	1	1	1	1	1	1	1	1	0
MGAT2	1	0	No	N/A	No	1	1	1	1	0.445	1	1	1	1	1	1	1	1	1	1	0
THAP2	3	0.385964912280702	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FER1L6	11	0	No	N/A	No	8.726262e-01	1	1	1	0.745	1	1	1	1	1	1	1	1	1	1	0
DNAJC13	7	0	No	N/A	No	1	1.0	1	1	0.707	1	1	1	1	1	1	1	0.029731130605963	1	1	1
HAUS6	3	0	No	N/A	No	1	0.3905525956592973	1	1	0.769	1	1	1	1	1	1	1	1	1	1	0
WDPCP	3	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
TLN2	5	0	No	N/A	No	1	1.0	1	1	0.242	1	1	1	1	1	1	1	1	1	1	0
CIAPIN1	1	0.551282051282051	No	N/A	No	1	1	1	1	0.457	1	1	1	1	1	1	1	1	1	1	0
TTC39B	1	0	No	N/A	No	1	1.0	1	1	0.723	1	1	1	1	1	1	1	1	1	1	0
CCZ1	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BTBD1	2	0.848547717842324	No	N/A	No	1	1.0	1	1	0.734	1	1	1	1	1	1	1	1	1	1	0
SLC35E4	2	0	No	N/A	No	1	1.0	1	1	0.976	1	1	1	1	1	1	1	1	1	1	0
MRPL30	1	1	No	N/A	No	1	1	1	1	0.423	1	1	1	1	1	1	1	1	1	1	0
KIAA1522	6	0	No	N/A	No	9.914833e-02	0.9794434284678957	1	1	0.815	1	1	1	1	1	1	1	0.0770526275390967	1	1	0
SLC25A26	3	0.927007299270073	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
LHPP	2	1	No	N/A	No	1	1	1	1	0.659	1	1	1	1	1	1	1	1	1	1	0
KCNAB2	1	0.853012048192771	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.0885919882692753	1	1	0
CRYBA4	2	0.974489795918367	No	N/A	No	9.802954e-01	1	1	1	0.0386	1	1	1	1	1	1	1	1	1	1	1
PPP1R1B	1	0	No	N/A	No	6.881829e-01	1	1	1	0.851	1	1	1	1	1	1	1	0.126132051306274	1	1	0
FBXW9	3	0	No	N/A	No	1	1.0	1	1	0.527	1	1	1	1	1	1	1	1	1	1	0
UBE2S	1	0.747747747747748	No	N/A	No	1	1.0	1	1	0.596	1	1	1	1	1	1	1	1	1	1	0
RIOK1	1	0.619718309859155	No	N/A	No	1	1	1	1	0.871	1	1	1	1	1	1	1	1	1	1	0
TM6SF1	3	0	No	N/A	No	1	1	1	1	0.780	1	1	1	1	1	1	1	1	1	1	0
HCN2	3	0.546681664791901	No	N/A	No	1	1	1	1	0.855	1	1	1	1	1	1	1	1	1	1	0
RBM18	2	0	No	N/A	No	1	0.6642310708392105	1	1	0.624	1	1	1	1	1	1	1	1	1	1	0
ZNF16	2	0.810850439882698	No	N/A	No	1	1.0	1	1	0.825	1	1	1	1	1	1	1	1	1	1	0
CDK2AP2	2	0.523809523809524	No	N/A	No	9.067367e-01	1	1	1	0.784	1	1	1	1	1	1	1	1	1	1	0
CASP8	7	0.890334572490706	No	TSG	Other somatic drivers in other tissues	2.711289e-02	0.09713603034114408	1	1	0.368	1	1	1	1	1	1	1	0.0792693974864549	1	1	1
ITPK1	1	0	No	N/A	No	8.703871e-01	1	1	1	0.390	1	1	1	1	1	1	1	1	1	1	0
SYNE1	34	0	No	N/A	No	5.864984e-02	0.9265729628608362	1	1	0.989	1	1	1	1	1	1	1	1	1	1	0
MSMO1	4	0	No	N/A	No	1	0.3643154998333749	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CMYA5	2	0	No	N/A	No	1	1	1	1	0.0234	1	1	1	1	1	1	1	1	1	1	1
KANSL1	6	0	No	N/A	No	1	0.08706733205012308	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CFHR3	1	0.975757575757576	No	N/A	No	7.853614e-01	1	1	1	0.503	1	1	1	1	1	1	1	1	1	1	0
WDR83	4	0.990476190476191	No	N/A	No	1	1.0	1	1	0.203	1	1	1	1	1	1	1	1	1	1	0
IL1A	1	0.571955719557196	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UGT3A1	2	0.323135755258126	No	N/A	No	1	1	1	1	0.352	1	1	1	1	1	1	1	1	1	1	0
FAM134B	1	0	No	N/A	No	2.900822e-01	1	1	1	0.382	1	1	1	1	1	1	1	1	1	1	0
SIRT6	1	1	No	N/A	No	1	1	1	1	0.156	1	1	1	1	1	1	1	1	1	1	0
FAM189B	3	0	No	N/A	No	1	1	1	1	0.997	1	1	1	1	1	1	1	1	1	1	0
SOHLH1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MALL	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CELSR2	5	0.615121450564489	No	N/A	No	1	1.0	1	1	0.981	1	1	1	1	1	1	1	0.0896745566452359	1	1	0
RANBP1	4	0	No	N/A	No	1	1	1	1	0.758	1	1	1	1	1	1	1	1	1	1	0
TBC1D26	1	0.56	No	N/A	No	1	1	1	1	0.248	1	1	1	1	1	1	1	1	1	1	0
HYOU1	2	0	No	N/A	No	1	0.9946571621194237	1	1	0.370	1	1	1	1	1	1	1	1	1	1	0
FGD6	3	0.391608391608392	No	N/A	No	7.060896e-01	0.8188441291196885	1	1	0.590	1	1	1	1	1	1	1	1	1	1	0
MSTO1	1	0	No	N/A	No	1	1	1	1	0.0187	1	1	1	1	1	1	1	1	1	1	1
CDC7	1	0	No	N/A	No	1	1	1	1	0.476	1	1	1	1	1	1	1	0.148049109029607	1	1	0
SLC26A9	4	0	No	N/A	No	1	1	1	1	0.0858	1	1	1	1	1	1	1	1	1	1	0
HES7	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRYBA2	1	0.99492385786802	No	N/A	No	1	1	1	1	0.636	1	1	1	1	1	1	1	1	1	1	0
CFTR	2	0.876351351351351	No	N/A	No	1	1	1	1	0.226	1	1	1	1	1	1	1	0.0909078841928235	1	1	0
AL035252.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CA4	1	0.878205128205128	No	N/A	No	1	1	1	1	0.681	1	1	1	1	1	1	1	1	1	1	0
ZBTB41	4	0.575357535753575	No	N/A	No	1	0.8403896302916052	1	1	0.547	1	1	1	1	1	1	1	1	1	1	0
TFRC	2	0.844736842105263	No	Unk	Other somatic drivers in other tissues	1	1.0	1	1	0.569	1	1	1	1	1	1	1	1	1	1	0
SPIN4	2	0	No	N/A	No	1	0.5878914593174891	1	1	0.0243	1	1	1	1	1	1	1	1	1	1	1
KRT82	1	0.43859649122807	No	N/A	No	1	1	1	1	0.803	1	1	1	1	1	1	1	1	1	1	0
LCE3A	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
STBD1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BTBD10	2	0	No	N/A	No	8.249350e-01	1.0	1	1	0.497	1	1	1	1	1	1	1	1	1	1	0
MANEA	2	0.766233766233766	No	N/A	No	1	0.4940793268293488	1	1	0.385	1	1	1	1	1	1	1	1	1	1	0
MGLL	1	1	No	N/A	No	1	1	1	1	0.580	1	1	1	1	1	1	1	1	1	1	0
ING3	3	0.411483253588517	No	N/A	No	1	0.13029285075224098	1	1	0.716	1	1	1	1	1	1	1	1	1	1	0
DPYD	5	1	No	N/A	No	1	0.1893084499884639	1	1	0.550	1	1	1	1	1	0.481297	1	1	1	1	0
FOXM1	3	0.173533083645443	No	N/A	No	8.697868e-01	1.0	1	1	0.667	1	1	1	1	1	1	1	0.219134316703311	1	1	0
TAF9B	1	0.270916334661355	No	N/A	No	1	1	1	1	0.783	1	1	1	1	1	1	1	1	1	1	0
EZR	7	0	No	OG	Other somatic drivers in other tissues	1	0.05519661975939331	1	1	0.906	1	1	1	1	1	1	1	0.140785835262097	1	1	0
SHARPIN	4	0.58656330749354	No	N/A	No	1	1	1	1	0.952	1	1	1	1	1	1	1	1	1	1	0
GTPBP2	3	0.707641196013289	No	N/A	No	1	0.4127698930331729	1	1	0.893	1	1	1	1	1	1	1	1	1	1	0
CORIN	2	0.4021113243762	No	N/A	No	1	1	1	1	0.810	1	1	1	1	1	1	1	1	1	1	0
KRT16	1	0.272727272727273	No	N/A	No	1	1	1	1	0.493	1	1	1	1	1	1	1	1	1	1	0
SERHL2	1	0.576433121019108	No	N/A	No	9.321111e-01	1	1	1	0.582	1	1	1	1	1	1	1	1	1	1	0
SHKBP1	2	0.14992927864215	No	N/A	No	1	1.0	1	1	0.351	1	1	1	1	1	1	1	1	1	1	0
PLSCR1	2	0	No	N/A	No	9.761491e-01	0.49212254282328854	1	1	0.540	1	1	1	1	1	1	1	0.109490913069709	1	1	0
ZNF749	5	0.890745501285347	No	N/A	No	1	1	1	1	0.884	1	1	1	1	1	1	1	0.224265823721997	1	1	0
PROS1	5	0.928994082840237	No	N/A	No	1.339158e-01	0.0027394822830595655	1	1	0.0272	1	1	1	1	1	1	1	1	1	1	2
NAPB	2	0.979865771812081	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DENND4B	10	0.23596256684492	No	N/A	No	1	1.0	1	1	0.500	1	1	1	1	1	1	1	1	1	1	0
AC013468.1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FRMPD4	2	0.333585476550681	No	N/A	No	1	1	1	1	0.422	1	1	1	1	1	1	1	1	1	1	0
OR6N2	3	0	No	N/A	No	8.487144e-01	1	1	1	0.784	1	1	1	1	1	1	1	1	1	1	0
ZNF438	2	0	No	N/A	No	1	1.0	1	1	0.655	1	1	1	1	1	1	1	1	1	1	0
CAMSAP2	5	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.210234241807754	1	1	0
SEMA6C	6	0.571725571725572	No	N/A	No	1	0.01201411976198929	1	1	0.752	1	1	1	1	1	1	1	1	1	1	1
LOH12CR1	2	0	No	N/A	No	1	0.4820071200475986	1	1	0.223	1	1	1	1	1	1	1	1	1	1	0
ZNF880	1	0.760831889081456	No	N/A	No	1	1	1	1	0.295	1	1	1	1	1	1	1	1	1	1	0
ZNF100	1	0.693726937269373	No	N/A	No	1	1	1	1	0.324	1	1	1	1	1	1	1	1	1	1	0
SCN8A	3	0.702020202020202	No	N/A	No	1	1	1	1	0.977	1	1	1	1	1	1	1	1	1	1	0
IDH1	3	0	No	OG	Missense somatic drivers in other tissues	1.663168e-01	0.01785470165275738	1	1	0.371	1	1	1	1	1	1	1	0.0955596340434269	1	1	1
L2HGDH	1	0.654427645788337	No	N/A	No	1	1	1	1	0.500	1	1	1	1	1	1	1	1	1	1	0
E2F2	1	0.40045766590389	No	N/A	No	1	1	1	1	0.712	1	1	1	1	1	1	1	1	1	1	0
GRIA2	3	0	No	N/A	No	1	1	1	1	0.786	1	1	1	1	1	1	1	1	1	1	0
ZFP30	2	0	No	N/A	No	1	1.0	1	1	0.692	1	1	1	1	1	1	1	1	1	1	0
BAG1	1	0.620289855072464	No	N/A	No	1	1.0	1	1	0.241	1	1	1	1	1	1	1	0.088359765192079	1	1	0
IFT122	4	0.298761609907121	No	N/A	No	1	0.2569840053596714	1	1	0.0592	1	1	1	1	1	1	1	1	1	1	0
PTP4A2	2	0	No	N/A	No	1	1.0	1	1	0.968	1	1	1	1	1	1	1	1	1	1	0
MEGF6	4	0.82284231018819	No	N/A	No	1	0.9877805194116931	1	1	0.292	1	1	1	1	1	1	1	1	1	1	0
FILIP1	4	0	No	N/A	No	2.645971e-01	1	1	1	0.451	1	1	1	1	1	1	1	1	1	1	0
PRKCSH	5	0	No	N/A	No	1	1.0	1	1	0.959	1	1	1	1	1	1	1	0.193813791440766	1	1	0
KLK10	2	0	No	N/A	No	6.097588e-01	1	1	1	0.0234	1	1	1	1	1	1	1	1	1	1	1
AOC3	1	1	No	N/A	No	1	1	1	1	0.0741	1	1	1	1	1	1	1	1	1	1	0
ARHGAP29	5	0.447264076130056	No	N/A	No	2.230381e-01	0.8633582674811974	1	1	0.216	1	1	1	1	1	1	1	0.106306794207551	1	1	0
EPS8L2	1	0	No	N/A	No	1	1.0	1	1	0.954	1	1	1	1	1	1	1	1	1	1	0
ATXN7	2	0	No	N/A	No	1	1.0	1	1	0.0253	1	1	1	1	1	1	1	1	1	1	1
MPHOSPH10	5	0	No	N/A	No	1	0.3012785050839634	1	1	0.830	1	1	1	1	1	1	1	1	1	1	0
MED17	1	0	No	N/A	No	1	1	1	1	0.363	1	1	1	1	1	1	1	1	1	1	0
TRIM14	3	0	No	N/A	No	1	1	1	1	0.557	1	1	1	1	1	1	1	1	1	1	0
CHST6	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
BTN3A3	4	0.695205479452055	No	N/A	No	1	1.0	1	1	0.479	1	1	1	1	1	1	1	1	1	1	0
CSNK1A1	3	1	No	N/A	No	3.226291e-01	0.6522755136732435	1	1	0.970	1	1	1	1	1	1	1	0.153377473870423	1	1	0
NUDT6	1	0.911392405063291	No	N/A	No	1	1	1	1	0.822	1	1	1	1	1	1	1	1	1	1	0
GPR97	3	0	No	N/A	No	1	1	1	1	0.765	1	1	1	1	1	1	1	1	1	1	0
TMEM88	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PAK4	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PDE3A	5	0.360210341805434	No	N/A	No	1	1	1	1	0.904	1	1	1	1	1	1	1	1	8.86828871928706e-07	1	1
PION	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GNB1	5	1	No	N/A	No	1	0.5878914593174891	1	1	0.0858	1	1	1	1	1	1	1	0.193813791440766	1	1	0
ARID3B	2	0.278571428571429	No	N/A	No	1	0.8288445132944493	1	1	0.463	1	1	1	1	1	1	1	0.0136053608952867	1	1	1
MIA2	7	0	No	N/A	No	7.510902e-01	1	1	1	0.802	1	1	1	1	1	1	1	1	1	1	0
STAG2	14	0.773659305993691	Yes	Unk	Missense somatic drivers in matching tissue	8.105072e-12	0.0003741120709412726	0.665839508112	1	0.606	1	1	1	1	1	1	1	0.10302568660689	1	1	2
TMPRSS13	1	0	No	N/A	No	1	1	1	1	0.973	1	1	1	1	1	1	1	1	1	1	0
MRPL43	5	0	No	N/A	No	1	1	1	1	0.240	1	1	1	1	1	1	1	1	1	1	0
PRR12	3	0	No	N/A	No	1	1.0	1	1	0.0514	1	1	1	1	1	1	1	1	1	1	0
KDM4C	1	0.622159090909091	No	N/A	No	1	1.0	1	1	0.579	1	1	1	1	1	1	1	1	1	1	0
DSC2	2	0.709211986681465	No	N/A	No	1	1.0	1	1	0.663	1	1	1	1	1	1	1	1	1	1	0
NR2C2AP	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CRYZL1	3	0.98567335243553	No	N/A	No	1	0.7296609799531701	1	1	0.212	1	1	1	1	1	1	1	1	1	1	0
OLFML2B	1	0	No	N/A	No	1	1.0	1	1	0.327	1	1	1	1	1	1	1	1	1	1	0
KIAA1549L	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COL2A1	5	0.952252858103564	No	OG	Missense somatic drivers in other tissues	1	1	1	1	0.728	1	1	1	1	1	1	1	1	1	1	0
KIAA1191	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ITGA9	3	0.888888888888889	No	N/A	No	1	0.05519661975939331	1	1	0.244	1	1	1	1	1	1	1	1	1	1	0
DCHS2	7	0.751028806584362	No	N/A	No	1	1	1	1	0.546	1	1	1	1	1	1	1	1	1	1	0
CCDC62	1	0	No	N/A	No	1	1	1	1	0.287	1	1	1	1	1	1	1	1	1	1	0
ILF2	1	0.928205128205128	No	N/A	No	1	1	1	1	0.521	1	1	1	1	1	1	1	1	1	1	0
NUDT10	1	0	No	N/A	No	1	1	1	1	0.354	1	1	1	1	1	1	1	1	1	1	0
RNPS1	1	0	No	N/A	No	1	1.0	1	1	1	1	1	1	1	1	1	1	0.213994848183093	1	1	0
NTF4	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLIS2	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
COG7	2	0	No	N/A	No	1	1.0	1	1	0.653	1	1	1	1	1	1	1	1	1	1	0
NDC80	6	0.322429906542056	No	N/A	No	1.859624e-02	0.44000958860668604	1	1	0.638	1	1	1	1	1	1	1	0.030814276127003	1	1	2
MYBPH	2	0.658280922431866	No	N/A	No	1	1	1	1	0.873	1	1	1	1	1	1	1	1	1	1	0
NSUN2	3	0.508474576271186	No	N/A	No	8.977158e-01	1.0	1	1	0.812	1	1	1	1	1	1	1	1	1	1	0
ZNF813	2	0.73257698541329	No	N/A	No	1	1	1	1	0.936	1	1	1	1	1	1	1	1	1	1	0
ZNF45	3	0	No	N/A	No	9.411744e-01	0.6091304585764135	1	1	0.927	1	1	1	1	1	1	1	1	1	1	0
PHACTR3	2	0.196779964221825	No	N/A	No	1	1	1	1	0.855	1	1	1	1	1	1	1	1	1	1	0
BMPR1B	2	0.881578947368421	No	N/A	No	7.693742e-01	1	1	1	0.155	1	1	1	1	1	1	1	1	1	1	0
KCNJ3	1	0.668662674650699	No	N/A	No	1	1	1	1	0.867	1	1	1	1	1	1	1	1	1	1	0
EIF3B	2	0.884520884520885	No	N/A	No	1	0.35234276138571996	1	1	0.841	1	1	1	1	1	1	1	0.199261084561088	1	1	0
KCNAB1	1	0.789976133651551	No	N/A	No	1	1	1	1	0.160	1	1	1	1	1	1	1	1	1	1	0
GUCA1B	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EFNA4	1	0.685990338164251	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NAALADL2	2	0.723270440251572	No	N/A	No	1	1	1	1	0.948	1	1	1	1	1	1	1	1	1	1	0
ZNF581	1	0	No	N/A	No	1	1	1	1	0.194	1	1	1	1	1	1	1	1	1	1	0
TMEM225	1	0	No	N/A	No	1	1	1	1	0.865	1	1	1	1	1	1	1	1	1	1	0
TUBB4A	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0991535357584417	1	1	0
KCNC1	1	0.894017094017094	No	N/A	No	1	1	1	1	0.445	1	1	1	1	1	1	1	1	1	1	0
CCL23	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GEMIN5	1	0.240716180371353	No	N/A	No	1	1.0	1	1	0.916	1	1	1	1	1	1	1	1	1	1	0
ZNHIT6	2	0	No	N/A	No	9.090742e-01	1.0	1	1	0.933	1	1	1	1	1	1	1	1	1	1	0
CABLES1	2	0	No	N/A	No	1	1	1	1	0.635	1	1	1	1	1	1	1	1	1	1	0
PTPRK	10	0	No	Unk	Other somatic drivers in other tissues	8.181277e-01	0.008391669655945191	1	1	0.547	1	1	1	1	1	1	1	1	1	1	1
CAMTA2	9	0.0660757453666398	No	N/A	No	9.487363e-01	0.38615610047083737	1	1	0.466	1	1	1	1	1	1	1	1	1	1	0
CREB3L4	3	0	No	N/A	No	1	0.5926527007645019	1	1	0.795	1	1	1	1	1	1	1	1	1	1	0
EIF4EBP2	1	0.558333333333333	No	N/A	No	2.590258e-01	1	1	1	0.274	1	1	1	1	1	1	1	1	1	1	0
HIST1H2BB	4	0	No	N/A	No	6.367718e-01	1	1	1	0.377	1	1	1	1	1	1	1	1	1	1	0
KIAA0586	2	0	No	N/A	No	1	1.0	1	1	0.667	1	1	1	1	1	1	1	1	1	1	0
CCDC137	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
VNN2	2	0.942307692307692	No	N/A	No	1	1	1	1	0.591	1	1	1	1	1	1	1	1	1	1	0
ABCA6	4	0.433518862090291	No	N/A	No	9.726107e-01	1	1	1	0.594	1	1	1	1	1	1	1	1	1	1	0
FAM179B	9	0	No	N/A	No	1	0.00836504135093799	1	1	0.206	1	1	1	1	1	1	1	1	1	1	1
C2orf76	2	0	No	N/A	No	1	1	1	1	0.223	1	1	1	1	1	1	1	1	1	1	0
XRN2	3	0.826315789473684	No	N/A	No	1	0.01454635658521898	1	1	0.660	1	1	1	1	1	1	1	1	1	1	1
HIST1H1A	2	0.367441860465116	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ATXN1	2	0.161963190184049	No	N/A	No	1	0.9193790957053263	1	1	0.835	1	1	1	1	1	1	1	1	1	1	0
COPS5	1	1	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ECE2	6	0.925254813137033	No	N/A	No	1	0.8352544219923952	1	1	0.246	1	1	1	1	1	1	1	1	1	1	0
AFF3	11	0	No	OG	Other somatic drivers in other tissues	1	1.0	0.840351019725	1	0.413	1	1	1	1	1	1	1	1	1	1	0
PYGL	1	1	No	N/A	No	1	1.0	1	1	0.0767	1	1	1	1	1	1	1	0.0706687578490359	1	1	0
ZBTB9	3	0.448202959830867	No	N/A	No	1	0.675656755693516	1	1	0.661	1	1	1	1	1	1	1	1	1	1	0
TLR9	5	0.946037099494098	No	N/A	No	1	1	1	1	0.257	1	1	1	1	1	1	1	1	1	1	0
PLEKHH2	10	0.31748158070998	No	N/A	No	6.751699e-01	1.0	1	1	0.596	1	1	1	1	1	1	1	1	1	1	0
VRK1	1	1	No	N/A	No	1	1	1	1	0.857	1	1	1	1	1	1	1	1	1	1	0
TUBA1A	2	0	No	N/A	No	1	1	1	1	0.573	1	1	1	1	1	1	1	1	1	1	0
FAM170A	2	0	No	N/A	No	1	1	1	1	0.373	1	1	1	1	1	1	1	1	1	1	0
SFT2D3	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
UBXN11	1	0	No	N/A	No	1	1	1	1	0.694	1	1	1	1	1	1	1	1	1	1	0
PYDC1	2	1	No	N/A	No	7.343751e-01	1	1	1	0.476	1	1	1	1	1	1	1	1	1	1	0
IDS	1	0.787272727272727	No	N/A	No	1	1	1	1	0.438	1	1	1	1	1	1	1	1	1	1	0
POM121	5	0	No	N/A	No	1.980449e-01	1.0	1	1	0.933	1	1	1	1	1	1	1	1	1	1	0
RRBP1	4	0	No	N/A	No	1	0.35665694073042836	1	1	0.521	1	1	1	1	1	1	1	1	1	1	0
CD3E	1	0.782608695652174	No	N/A	No	1	1	1	1	0.202	1	1	1	1	1	1	1	0.116035346153453	1	1	0
FUT7	1	0	No	N/A	No	1	1	1	1	0.881	1	1	1	1	1	1	1	1	1	1	0
HSPB11	2	0	No	N/A	No	7.853614e-01	1.0	1	1	0.158	1	1	1	1	1	1	1	1	1	1	0
OR10G8	1	0	No	N/A	No	1	1	1	1	0.276	1	1	1	1	1	1	1	1	1	1	0
BTNL9	2	0	No	N/A	No	1	1	1	1	0.719	1	1	1	1	1	1	1	1	1	1	0
FAM118B	3	0	No	N/A	No	1	1	1	1	0.621	1	1	1	1	1	1	1	1	1	1	0
TMEM220	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
P2RY1	1	0.997319034852547	No	N/A	No	1	1	1	1	0.339	1	1	1	1	1	1	1	1	1	1	0
OTUD7A	7	0	No	N/A	No	1	1	1	1	0.835	1	1	1	1	1	1	1	1	1	1	0
RBBP9	2	0.994623655913978	No	N/A	No	1	1.0	1	1	0.859	1	1	1	1	1	1	1	1	1	1	0
PIK3C2B	6	0.752753977968176	No	N/A	No	8.268825e-01	0.15774151943237683	1	1	0.339	1	1	1	1	1	1	1	0.0973741800095518	1	1	0
COL4A6	1	0.972797161442933	No	N/A	No	1	1	1	1	0.632	1	1	1	1	1	1	1	1	1	1	0
LONP2	1	0.676056338028169	No	N/A	No	1	1.0	1	1	0.644	1	1	1	1	1	1	1	1	1	1	0
FAM213B	2	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SDHD	2	0	No	Unk	Other germline drivers in other tissues	1	1.0	1	1	0.457	1	1	1	1	1	1	1	1	1	1	0
DNAH2	11	0.72599954822679	No	N/A	No	1	1	1	1	0.719	1	1	1	1	1	0.8344	1	0.134584245432548	1	1	0
RASGRP4	3	0.842496285289747	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SPATA31A6	4	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.0877867845972874	1	1	0
MRPS36	1	0	No	N/A	No	7.685437e-01	1	1	1	0.345	1	1	1	1	1	1	1	1	1	1	0
KIF17	3	0.356656948493683	No	N/A	No	1	1	1	1	0.626	1	1	1	1	1	1	1	1	1	1	0
NPRL2	1	0	No	N/A	No	1	1	1	1	0.136	1	1	1	1	1	1	1	1	1	1	0
EPHA7	2	0.88877755511022	No	N/A	No	1	1	1	1	0.369	1	1	1	1	1	1	1	1	1	1	0
AC012360.2	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EPHB3	1	0.879759519038076	No	N/A	No	1	1.0	1	1	0.935	1	1	1	1	1	1	1	0.0706687578490359	1	1	0
TFAP2A	4	0	No	N/A	No	2.953554e-01	1	1	1	0.616	1	1	1	1	1	1	1	1	1	1	0
OR1B1	1	0	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
ROCK2	6	0.546829971181556	No	N/A	No	1	0.7570544095004645	1	1	0.835	1	1	1	1	1	1	1	1	1	1	0
